Unnamed: 0,Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,data,Transfers and subsidies,data.1,Government investment,data.2,Top marginal income tax rate,data.3,Top marginal income and payroll tax rate,data.4,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,data.5,Standard deviation of inflation,data.6,Inflation: Most recent year,data.7, Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),data.8,Mean tariff rate,data.9,Standard deviation of tariff rates,data.10,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to Trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation
,2016,SRB,Serbia,6.87,81.0,2.0,6.444117647058824,18.09,3.689298471651954,23.66027460903733,8.0,18.43,10.0,15,5.0,39,7.5,6.943310517147102,6.515345327171576,3.0461927250000005,2.7306693791666663,3.926936388333333,6.666666666666666,5.833333333333334,3.1999457317893243,8.68272454825716,4.832206169999999,5.594917138333333,1.0,4.945954675653313,8.508403907756987,7.4579804612150635,9.305290091937085,1.736774770157288,9.7756,1.122,5.0,8.14732349992352,9.266666666666666,1.1,8.52,7.4,7.1584,7.104000000000001,8.315022222222222,4.993481238333334,9.765089690130278,7.379285464231806,10.0,5.630274216666665,1.5384615384615385,6.969415402856067,4.712717052661424,7.601756184778863,8.0,7.387528537033051,9.0,8.129176179011017,2.233333333333333,4.397721688333334,7.228381633333334,10.0,7.505751282062835,10.0,6.894197989510473,2.6392229399999994,6.000000000000001,9.799748803407086,3.607309738833333,9.122213825020477,7.472296881508791,6.440132031461615,7.154502066661035
,2016,SYC,Seychelles,7.17,65.0,2.0,0.33823529411764663,38.85,8.572207084468666,5.74,8.0,19.95,10.0,15,10.0,19,10.0,3.3461164574027924,6.051311767197821,5.03546079,4.450354575833333,5.7092197733333325,8.2,,4.0642767141365885,7.075346501751551,5.851063728333333,5.567375818333335,0.9743589743589743,5.670494452616272,7.732406514273791,11.337967428631046,8.478045943909581,3.8048851402260495,9.796899999999999,-1.0155,10.0,9.001838114545842,9.253333333333332,1.12,9.440000000000001,2.8,5.889600000000001,10.276,8.194311111111112,6.0507249833333345,5.318362782676646,5.68454388300499,9.02621722846442,5.966312090833332,8.461538461538462,10.0,8.142616850790597,7.761922268342779,5.0,10.0,9.0,8.0,8.9,4.3617022033333335,5.354610285,8.0,7.5331606086089025,10.0,7.35824551615704,5.03546079,6.000000000000001,8.836812031775194,3.4779525993333333,8.456048904018296,9.04720725023613,6.808913595893827,7.38905303735029
,2016,SLE,Sierra Leone,5.69,145.0,4.0,8.570588235294117,10.86,10.0,0.2650095951749977,4.0,35.16,7.0,35,4.0,44,5.5,5.498569071429998,6.713831461344823,3.2067163783333337,3.2956345875000004,4.284385840000001,4.166666666666667,5.833333333333334,4.183306560859267,5.391561337739256,4.040298065,4.535148938333333,0.8461538461538461,3.9935437648989947,7.815150714800589,10.924246425997053,7.135546946167636,7.161132634580911,7.8234,10.883,5.0,6.943524415242057,8.993333333333332,1.51,7.62,11.9,7.143999999999999,7.143999999999999,7.9191111111111105,4.52962478,3.417771222155952,3.9736980010779757,10.0,5.238795280000001,0.0,1.770010261042811,2.336268513680937,6.057269406467506,2.0,0.0,9.0,3.6666666666666665,3.3333333333333344,4.080425501666667,5.515749455,8.0,0,10.0,5.154918048333333,3.721904356666667,2.2222222222222223,9.26755648953049,2.7439006565,7.909590274061289,6.155201021541088,5.336729170086959,4.719437961695653
,2016,SGP,Singapore,8.69,2.0,1.0,5.03235294117647,22.89,9.174386920980925,3.53,8.0,19.653325683431333,10.0,20,10.0,20,10.0,3.835568496672713,7.208461671766021,7.791729768333333,7.391490936666667,8.927309513333334,8.333333333333334,8.333333333333334,7.66102148081308,8.961690843159163,9.241012731666666,8.364574115,0.9743589743589743,8.227098570205406,9.711728122009212,1.4413593899539334,9.43568770041113,1.4107807489721733,9.8995,-0.5025,10.0,9.761728955605086,10.0,0.0,10.0,0.0,10.0,0.0,10.0,8.155286311666666,9.204735593278306,8.680010952472486,10.0,8.531010150833334,6.923076923076923,10.0,8.48469569130342,9.291176660943977,10.0,10.0,10.0,10.0,10.0,7.637219428333334,8.377947013333333,10.0,10,0.0,7.669194406944444,7.687479654999999,10.0,9.914706437405126,8.7620314755,9.988779271497986,9.282603106060144,9.27259999091054,8.980598132618328
,2016,SVK,Slovak Rep,7.41,44.0,2.0,4.05,26.23,4.801089918256131,19.580000000000002,8.0,15.12,9.0,25,2.0,52,5.5,8.240767816822409,6.118371547015707,2.9790079599999997,2.011313438333334,5.2253452933333335,10.0,6.666666666666666,3.1407056787389354,9.6881625813696,4.247194926666666,6.333305041666667,1.0,5.587966842975023,8.257661643744756,8.71169178127622,9.721346174522093,0.696634563694768,9.895999999999999,-0.52,10.0,9.468751954566713,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,5.75373888,9.963313764923093,7.858526322461547,10.0,7.881978749999999,5.384615384615384,7.743794892062298,7.0034630088925605,8.28203066617186,10.0,8.774063714047882,10.0,9.591354571349294,,3.482075135,6.681528091666666,,7.755176153834103,10.0,6.979694845125192,2.2867810733333336,8.0,9.531848267384213,3.0175605023333323,6.254002379916139,7.847809318180435,6.156333590191243,7.575794335555243
,2016,SVN,Slovenia,7.13,67.0,2.0,4.120588235294118,25.99,4.891008174386922,19.25,8.0,17.7,4.0,50,0.0,66,2.0,6.9216942404886765,5.186658130033943,4.530377785,3.145587444166667,5.631730556666667,9.166666666666666,7.5,4.228332095424329,8.407065269540904,7.115565141666668,7.705590725000001,0.9487179487179487,6.217592011387499,8.209171461849875,8.954142690750633,9.875551766962754,0.31112058259311315,9.98868,-0.0566,10.0,9.518350807203158,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.042392253333334,9.963313764923093,8.002853009128213,10.0,4.980685115,3.076923076923077,7.743794892062298,5.267134361328458,7.884030175947501,5.0,8.73963513806914,10.0,7.913211712689713,2.233333333333333,2.3887717716666668,5.740780829999999,8.0,8.129313461528424,10.0,6.082033232754736,2.7808145683333336,7.777777777777778,9.64605574198395,4.776763042333333,7.007542320537357,7.253715015386492,6.54044474439204,6.845229896612163
,2016,ZAF,South Africa,6.58,99.0,3.0,4.185294117647059,25.77,8.166212534059946,7.23,4.0,36.72,4.0,41,4.0,42,4.0,8.156673518723146,5.701636034086031,6.517227490000001,5.4474222658333336,5.858711401666667,8.333333333333334,3.333333333333333,3.9255061831255498,7.067112134308696,3.598785798333333,2.5907798600000005,1.0,5.1858013111038055,8.893684385667196,5.531578071664023,9.699269374766622,0.7518265630834444,8.7348,6.326,5.0,8.081938440108456,8.86,1.71,8.459999999999999,7.7,5.072,12.32,7.4639999999999995,5.643502871666667,3.6591977141803005,4.651350292923484,10.0,5.997332334999999,0.7692307692307693,8.296923098638176,5.021162067622981,6.784128090136616,10.0,7.500463376467219,10.0,9.166821125489074,5.566666666666666,3.1888004149999998,4.06183958,8.0,8.273212426026234,10.0,6.515086514615483,3.638131221666667,3.777777777777778,8.557155171776323,2.832113703166667,8.486324444446211,7.64604144175985,5.822923960098916,7.168277200067824
,2016,ESP,Spain,7.65,29.0,1.0,4.517647058823529,24.64,4.640326975476839,20.17,10.0,9.65,5.0,45,5.0,45,5.0,8.161759222377857,6.463946651335644,5.268001556666667,3.9359986775000007,6.084128221666667,8.333333333333334,8.333333333333334,5.575964621168121,7.758620983908511,8.71231397,7.2295475,1.0,6.803471355286292,8.164989514525516,9.175052427372421,9.831322155984006,0.4216946100399812,9.9596,-0.202,10.0,9.48897791762738,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.183213393333333,9.963313764923093,8.073263579128213,10.0,6.762779554166668,3.076923076923077,7.743794892062298,5.861165841050681,8.050140688378058,10.0,7.970186569855122,10.0,9.323395523285042,3.9,3.633370001666667,6.412395636666667,8.0,5.066321217217804,10.0,6.168681142591857,2.9604168733333336,7.777777777777778,9.49238242047214,4.682879964833334,7.516913145958245,8.296182376892844,6.787758759877946,7.426611808584948
,2016,LKA,Sri Lanka,6.62,97.0,3.0,8.452941176470588,11.26,9.21525885558583,3.38,7.0,23.2,9.0,24,8.0,26,8.5,5.108095267474842,7.655259059906252,4.86371239,3.804041544166667,5.2399897583333335,5.0,5.833333333333334,3.614643446903521,7.35971157772153,5.170000395000001,5.853353341666666,0.8974358974358975,4.926880553058767,8.039273201805933,9.80363399097033,8.737118084938146,3.1572047876546305,9.2026,3.987,5.0,7.74474782168602,6.626666666666667,5.06,8.14,9.3,2.969199999999999,17.577,5.911955555555555,5.471872488333332,6.232558525161272,5.852215506747302,10.0,5.3999296825,0.0,0.0,1.7999765608333333,5.8910369057840475,5.0,7.7397714007153695,10.0,7.579923800238457,10.0,4.101630051666667,6.454310416666668,8.0,0,10.0,6.425990078055555,3.8706250983333335,5.777777777777779,9.602604769321752,3.473064661166667,9.043357832841252,8.11683315340788,6.647377215474777,6.884430364589597
,2016,SDN,Sudan,5.06,156.0,4.0,9.823529411764705,6.6,,,10.0,5.22,10.0,15,7.0,34,8.5,3.4790965440763566,7.950656488960265,,3.5,,0.0,4.166666666666667,3.7969272038899,8.937459170641464,,,0.4634146341463415,2.9855199572484925,7.268192154385353,13.659039228073233,3.4051677717004396,16.4870805707489,6.449934704,17.75032648,5.0,5.530823657521449,,,7.6,12.0,6.544,6.544,7.071999999999999,,0.9171597633136095,0.9171597633136095,0.0,,6.1538,0.8850051305214044,3.5194025652607026,2.8771405821435776,,6.744687250687899,,6.744687250687899,8.333333333333334,,,8.0,2.5172538461136824,0.0,4.7126467948617545,,2.4444444444444446,8.539372438509911,,6.511589960156729,7.982321235794156,6.36943201972631,5.942255355091988
,2016,SUR,Suriname,6.31,115.0,3.0,4.85,23.51,8.584782918063743,5.69384669070606,10.0,4.05,5.0,38,5.0,40,5.0,4.3487292068260155,6.556702424977952,4.231635431448619,5.3,5.564618706703186,5.0,5.0,2.745757538601781,4.627291124543317,8.009479538373311,7.078947226206461,0.9743589743589743,5.216446120473652,9.467712344823106,2.6614382758844757,4.512391274871731,13.719021812820674,0.0,52.335,10.0,5.995025904923709,8.386666666666667,2.42,7.92,10.4,6.1312,6.1312,7.479288888888888,6.559008181818182,6.833151018415792,6.696079600116987,10.0,6.629055435606061,0.0,7.301292326801595,4.643449254135885,7.20470443578544,8.0,8.966,5.0,7.322,10.0,2.8523646022727274,4.9688864962121215,10.0,7.006901538445476,10.0,7.471358772821721,2.913483629624049,1.3333333333333326,6.266282756678144,4.485371373155371,7.281612025864348,7.769344032905762,5.008237858593501,6.600532210471741
,2016,SWZ,Swaziland (Eswatini),6.37,113.0,3.0,4.555882352941176,24.51,9.875389038099808,0.9573222301737042,0.0,69.61,7.0,33,7.0,33,7.0,3.6426377795848466,5.0147818341251655,4.285714228333333,3.75,4.65277791,5.1,,1.5912937443547155,7.269266227936173,7.430555820000001,7.1333336833333325,0.6923076923076923,4.35906113224551,7.981410381029619,10.092948094851906,9.5084017961303,1.2289955096742475,8.431999999999999,7.84,5.0,7.7304530442899795,0.0,18.55,8.48,7.6,5.561600000000001,11.095999999999998,4.680533333333334,5.9375,9.808876361467522,7.873188180733761,10.0,6.131306886666668,0.7692307692307693,9.624430794420283,5.508322816772573,7.015511082709917,8.0,8.328,10.0,8.776,8.9,5.833333333333334,5.0,10.0,6.89178236684722,10.0,7.77085261669676,4.727891286666666,3.555555555555556,8.866247255692599,5.009511073500001,9.021071372694562,8.632462170927152,6.635456452506088,7.72743635640095
,2016,SWE,Sweden,7.63,33.0,1.0,0.8411764705882352,37.14,4.7111716621253406,19.91,8.0,18.37,2.0,57,0.0,67,1.0,8.199047741043167,4.550279174751348,8.535521825,6.74304684,8.272355398333334,9.166666666666666,10.0,4.97739961066262,8.454247017229754,7.233297825,6.964761416666666,1.0,7.816366288839894,7.726319880955939,11.368400595220308,9.840764877745292,0.39808780563676904,9.80316,0.9842,10.0,9.342561189675308,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.85409387,9.919527093585849,8.386810481792924,10.0,7.5991928575,3.076923076923077,7.743794892062298,6.139970275495124,8.198228522655345,10.0,9.699365484762144,10.0,9.899788494920715,6.666666666666667,4.169215758333333,4.361790418333333,6.0,10,10.0,6.866278807222223,5.224154790000001,7.111111111111112,9.73424071217831,7.836757739166668,9.0076529076543,8.632462170927152,7.9243965718395915,8.230154624660843
,2016,CHE,Switzerland,8.44,4.0,1.0,6.4,18.24,5.991825613079019,15.21,10.0,13.0,8.0,26-42,6.0,35-49,7.0,8.979611977190686,7.674287518053942,9.191307226666666,7.759735186666666,9.234495163333333,10.0,8.333333333333334,5.1627881053323295,9.59899882893079,9.269527595,7.925752003333333,1.0,8.497326382510716,9.921561139319534,0.39219430340233785,9.853986202816047,0.36503449295988255,9.913200000000002,-0.434,10.0,9.922186835533896,9.906666666666666,0.14,8.740000000000002,6.3,0.0,29.421,6.215555555555556,6.392989158333333,9.88994129476928,8.141465226551306,10.0,7.751826842500002,3.076923076923077,7.743794892062298,6.190848270495125,7.636967263150496,8.0,9.931735655718782,10.0,9.31057855190626,10.0,7.704854011666668,8.36662372,6.0,10,5.0,7.845246288611111,6.33434693,8.0,9.57240055173123,8.045173963166667,8.37375430149168,9.293812432527954,8.269914696486255,8.475246512334543
,2016,SYR,Syria,4.93,159.0,4.0,6.819650937297997,16.813186813186814,8.967029972752044,4.291,2.0,47.86,9.0,22,5.0,38,7.0,3.8673500740944746,5.730806196828903,3.1043651302655544,3.2,5.855555534362793,3.333333333333333,7.5,3.2196953067663667,4.092836600347931,5.9526745000000005,6.109002788861594,0.4634146341463415,3.4445092027591526,9.478306481250524,2.6084675937473767,0.0,29.672157347253375,1.0,45.0,10.0,5.119576620312631,8.366666666666667,2.45,6.7,16.5,0.6280000000000001,0.6280000000000001,5.2315555555555555,5.24337031806616,2.820138863339467,4.031754590702813,8.585209003215434,4.571993319338422,0.8333333333333333,0.0,1.801775550890585,4.912573675091097,2.0,4.756256256256256,10.0,5.5854187520854195,8.333333333333334,3.606796020356235,7.140709055979645,6.0,10,0.0,5.846806401611535,4.10500673453013,0.8888888888888896,9.145364614716321,4.132620309782537,,6.23366630681576,4.9011093709467275,5.444444841547894
,2016,TWN,Taiwan,7.85,17.0,1.0,5.558823529411764,21.1,9.265677742079792,3.1949626865671643,8.0,17.517433751743376,6.0,45,6.0,45,6.0,8.07402641749577,7.379705537797466,5.753461519999999,4.522240360833334,7.648681005000001,6.666666666666666,8.333333333333334,5.50912724360645,7.886393378868504,7.614914576666667,7.017658551666667,1.0,6.772497404071292,9.368423035972393,3.157884820138035,9.657538323311938,0.8561541917201597,9.719999999999999,1.4,10.0,9.686490339821082,9.534280970315475,0.6985785445267889,8.72,6.4,4.88,12.8,7.711426990105159,6.430191993333333,8.76390874546782,7.597050369400576,10.0,6.021318833333332,,5.199405141813257,5.610361987573294,7.729709836769758,5.0,9.243598406747918,10.0,8.081199468915973,6.666666666666667,6.252064704999999,8.273697693333334,10.0,6.258626923056832,5.0,7.075175998009471,5.028681755000001,9.555555555555555,9.658825749620503,6.513196866166666,9.40208786540776,7.522738850613937,7.946847773727403,7.701074413550948
,2016,TJK,Tajikistan,6.26,118.0,3.0,7.8088235294117645,13.45,9.063487738419619,3.937,0.0,61.0,10.0,13,7.0,31,8.5,1.852719213660968,5.445006096298471,5.740431945000001,5.4254972933333345,5.756878853333332,4.0,,5.674560360867481,8.300622614680702,6.370370388333333,6.462453206666666,0.717948717948718,5.124943240974991,8.208029128661956,8.959854356690222,8.318429781736217,4.203925545659459,8.7992,6.004,5.0,7.581414727599544,9.186666666666666,1.22,8.48,7.6,7.8416,5.396,8.502755555555554,5.207971731666667,3.4662941085940537,4.337132920130361,10.0,4.5245263975,2.307692307692308,0.9956307718365804,2.6092831590096295,6.3622929086738855,8.0,8.526956777856308,8.0,8.175652259285435,5.566666666666666,5.7964952783333334,7.36348788,8.0,7.755176153834103,0.0,5.74697099647235,5.798844496666668,2.666666666666667,9.445081960482838,4.963343103333333,7.947234008390627,7.489110871210506,6.385046851125106,6.769223368960964
,2016,TZA,Tanzania,6.74,87.0,3.0,6.779411764705882,16.95,9.894345060849917,0.8877536266808039,7.0,22.63,8.0,30,4.0,45,6.0,3.7484587964023532,6.68444312439163,4.742652973333333,4.715267618333334,5.142761071666667,6.666666666666666,8.333333333333334,5.71449011954485,7.024452654109112,5.627781550000001,5.123465856666667,0.918918918918919,5.659837689038185,9.923924793659298,0.380376031703511,8.995829084282175,2.510427289294564,8.96594,5.1703,5.0,8.22142346948537,8.108747044917257,2.8368794326241136,7.42,12.9,5.097999999999999,12.255,6.875582348305752,4.817474683333333,0.7964795516244855,2.806977117478909,10.0,4.9767754475,0.0,10.0,4.9922584825,6.168704487071165,8.0,8.265727637650375,10.0,8.755242545883458,5.566666666666666,4.2762657,5.961697896666665,10.0,8.273212426026234,5.0,6.512973781559928,4.242037931666667,1.7777777777777772,8.652895526953818,3.893621286166667,7.906280677936603,7.67966942116328,5.692047103610801,6.986754477018063
,2016,THA,Thailand,6.83,84.0,3.0,4.347058823529412,25.22,9.19891008174387,3.44,6.0,26.81,7.0,35,7.0,35,7.0,6.275264716426598,6.564246724339976,5.129782358333333,4.431941509166666,5.153529643333333,3.333333333333333,4.166666666666667,6.272471397648644,7.468113305377904,5.086010296666666,5.186739763333334,0.8461538461538461,4.741393669113833,9.83559727780401,0.8220136109799547,9.75045291416725,0.6238677145818733,9.962340000000001,0.1883,5.0,8.637097547992816,9.633333333333333,0.55,7.800000000000001,11.0,3.444,16.39,6.959111111111111,5.721745491666667,7.843796620498069,6.7827710560823675,10.0,6.453384160833334,1.5384615384615385,6.084410272334661,4.692085323876511,7.108491872767497,8.0,10.0,10.0,9.333333333333334,5.566666666666666,5.608285268333333,5.763191381666667,10.0,1.3660621301311653,0.0,4.717367574466306,4.260369936666667,9.11111111111111,9.790797918924051,4.04852128,9.223175297854429,7.063156465433717,7.249522001664995,7.100074303154879
,2016,TLS,Timor-Leste,6.29,116.0,3.0,0.0,47.69230769230769,8.35149863760218,6.55,0.0,80.76,10.0,10,10.0,10,10.0,5.447764388135424,4.75985260514752,3.850188265765766,3.216529876264109,2.997392828828829,5.7,,0.0,,4.292972477477477,4.733810621897586,1.0,3.541556295747681,7.4643978181028725,-12.678010909485637,7.456269347775074,6.359326630562313,9.75588,-1.2206,10.0,8.669136791469487,9.68,0.48,9.5,2.5,10.0,0.0,9.726666666666667,4.288466528911565,5.045582183954802,4.667024356433183,,5.341915864795919,8.461538461538462,,6.90172716316719,7.09847272875568,,10.0,9.0,9.5,2.233333333333333,4.16184087414966,5.747952389455783,8.0,10,10.0,6.690521099489796,5.299327282391815,3.9999999999999996,8.825994322479119,3.5116332142354327,7.542095277976425,6.906225894884374,6.014212665327861,7.4015779216058855
,2016,TGO,Togo,6.04,130.0,4.0,7.43235294117647,14.73,9.94550408719346,0.7000000000000001,4.0,36.61,7.0,35,,,7.0,6.942891639674011,7.064149733608788,,4.0,7.994002801418434,4.166666666666667,5.0,3.900700062463489,2.0087277407160538,,,0.926829268292683,4.346621309816884,9.355289155475175,3.2235542226241254,8.927306554336194,2.6817336141595125,9.82912,0.8544,0.0,7.027928927452842,7.5266666666666655,3.71,7.559999999999999,12.2,7.023199999999999,7.441999999999999,7.369955555555554,,3.292319817847447,3.292319817847447,10.0,,0.7692307692307693,1.6593846197276347,1.214307694479202,5.46914576697055,10.0,7.536776542624494,5.0,7.512258847541498,1.6666666666666656,,,8.0,7.006901538445476,0.0,4.168392051278035,,3.777777777777778,9.011333371904003,,8.236389968137539,7.578785482952988,7.151071650193077,6.2772408496708705
,2016,TTO,Trinidad & Tobago,6.71,90.0,3.0,6.962177808260899,16.328595451912946,7.891008174386921,8.24,0.0,59.86,9.0,25,5.0,40,7.0,5.636144766617908,5.497866149853145,5.81141154,3.2340025908333336,5.448759396666666,8.333333333333334,3.333333333333333,2.964498046985436,6.243780052070488,3.1610099466666663,2.8834907216666665,0.9743589743589743,4.5425194587461615,9.718556709223193,1.4072164538840304,7.0986225041815745,7.253443739546066,9.38792,3.0604,10.0,9.051274803351191,8.9,1.65,7.859999999999999,10.7,5.805600000000001,5.805600000000001,7.521866666666667,6.707932154999999,6.181079390676082,6.44450577283804,10.0,6.040420532500001,6.153846153846154,10.0,7.398088895448718,7.841115333738356,8.0,0.0,10.0,6.0,10.0,4.280395508333333,6.069699128333333,10.0,5.136214999973884,10.0,7.581051606106759,3.89056007,6.666666666666666,9.6554228425594,2.9415047960000003,6.792368898003851,7.64604144175985,6.265427452498295,6.615493019535017
,2016,TUN,Tunisia,6.25,120.0,3.0,5.311764705882353,21.94,6.4111521088053935,13.671071760684208,7.0,23.1,7.0,35,2.0,52,4.5,4.791279224317706,5.6028392078010905,4.698956806666667,4.116498629166667,5.83028396,6.666666666666666,8.333333333333334,4.881959393311189,7.257791190350598,5.566156704999999,5.266134738333333,0.8048780487804879,5.276037703644046,9.343496121583033,3.2825193920848372,9.646035885476607,0.8849102863084806,9.2578,3.711,0.0,7.06183300176491,8.833333333333332,1.75,7.68,11.6,5.2672,11.832,7.260177777777777,4.621746936666666,7.256812972876618,5.939279954771642,9.243353783231086,5.439816315833333,0.7692307692307693,9.403179511789933,5.204075532284679,6.911721762016296,5.0,6.671497231310362,10.0,7.2238324104367875,6.1000000000000005,2.798029581666666,4.488418101666667,10.0,5.510352307668206,3.0,5.31613333183359,3.3607757083333327,5.111111111111111,9.59949760681417,3.979210893166667,9.342648644138372,8.374647662167515,6.627981937621861,6.389315893297412
,2016,TUR,Turkey,6.83,84.0,3.0,5.920588235294117,19.87,6.474114441416895,13.44,7.0,21.66,7.0,35,7.0,35,7.0,6.2899881726600935,6.5369381698742215,3.4373195966666663,3.177842298333333,5.590815543333334,3.333333333333333,5.0,4.580553110961617,8.88157162569889,5.576922893333332,5.755081176666667,0.8974358974358975,4.778738645008847,7.966541121761338,10.167294391193305,9.64030498008088,0.8992375497977961,8.445,7.775,10.0,9.012961525460554,9.459999999999999,0.81,7.82,10.9,0.5387999999999991,23.653000000000002,5.9395999999999995,6.030466556666667,8.771009181728159,7.400737869197413,10.0,5.844405094166666,2.307692307692308,8.40754873995335,5.519882047270774,7.215054979117046,5.0,9.59525722106174,10.0,8.198419073687246,5.566666666666666,4.197220801666666,6.882367928333334,8.0,2.5172538461136824,1.0,4.693918207130058,4.078936576666667,7.111111111111112,9.631863094125812,4.346271674000001,9.232431234579426,7.584390146186894,6.997500639444984,6.629945973420763
,2016,UGA,Uganda,7.31,53.0,2.0,9.15,8.89,10.0,0.47,10.0,13.27,5.0,40,3.0,50,4.0,6.673597134164673,7.964719426832934,4.0311340483333336,4.1489728291666665,5.066053866666667,3.333333333333333,5.833333333333334,4.869959496839226,8.187227189724194,4.7252357,4.081293345000001,0.9230769230769231,4.730399908375721,9.347710878343678,3.26144560828161,6.3341175272515855,9.164706181871034,8.907200000000001,5.464,10.0,8.647257101398816,7.753333333333333,3.37,7.440000000000001,12.8,5.1872,12.032,6.793511111111112,6.071184476666667,3.162739770889481,4.616962123778074,10.0,6.751639445,8.461538461538462,10.0,8.40439263551282,7.453716467600501,8.0,8.510778195748255,9.0,8.503592731916084,10.0,5.351037978333334,8.32515955,8.0,10,10.0,8.612699588055555,4.307663043333333,3.555555555555556,8.878653185868634,2.9823982320000004,8.915223453577479,7.814181338777003,6.075612468185334,7.730634929385658
,2016,UKR,Ukraine,5.92,138.0,4.0,5.344117647058823,21.83,5.4959128065395095,17.03,10.0,9.16,10.0,20,7.0,34,8.5,6.328907527607003,7.133787596241066,2.2465352216666665,2.7062276999999995,3.804157575,8.333333333333334,6.666666666666666,4.802620499547011,9.087032735512114,4.492178758333333,5.212635200000001,0.717948717948718,4.519291987512766,7.609485624074917,11.952571879625406,4.69342366042693,13.266440848932676,7.221000000000001,13.895,0.0,4.880977321125462,9.440000000000001,0.84,9.1,4.5,7.948,5.13,8.829333333333333,4.59809502,3.7787171904398926,4.188406105219946,10.0,3.7832339600000005,0.0,5.863158989704312,3.215464316568104,6.558300938780345,5.0,9.348894383434796,10.0,8.116298127811598,5.566666666666666,4.9820256233333335,4.738438526666667,6.0,9.251725384611369,0.0,5.089809366879673,3.809336026666667,5.777777777777779,9.78348897012174,2.9366825815000004,9.674541746624357,6.328945581792146,6.385128780747116,6.530412091812796
,2016,ARE,United Arab Emirates,7.33,48.0,2.0,4.2,25.72,8.825613079019073,4.8100000000000005,2.0,48.35,10.0,0,10.0,16,10.0,4.445718180041012,5.8942662518120175,7.961847781666668,7.185040712499999,8.196999231666666,8.333333333333334,6.666666666666666,5.834939596216736,9.905908896304084,9.12233591,8.892095088333335,0.5121951219512195,6.057111608990007,9.215373817464707,3.9231309126764646,7.524056278046803,6.18985930488299,9.67644,1.6178,10.0,9.103967523877877,10.0,0.0,9.059999999999999,4.7,6.992000000000001,7.52,8.684,7.684240341666667,8.301188561988713,7.99271445182769,10.0,7.601456641666667,5.833333333333334,5.3100307831284335,6.248273586042811,8.231247009467625,5.0,8.400799804889578,,6.700399902444789,10.0,7.46017615,8.319600423333334,6.0,10,0.0,6.963296095555556,7.251846789999999,5.777777777777779,9.58709963805657,8.466758489333333,9.995837471684737,9.865488082386277,8.490801374873115,7.384832457624487
,2016,GBR,United Kingdom,8.06,9.0,1.0,5.211764705882352,22.28,5.367847411444142,17.5,8.0,15.3,6.0,45,2.0,64,4.0,8.24903437975648,6.165729299416595,8.910224438333334,7.1345790225000005,8.829253515,10.0,8.333333333333334,4.394428077098384,8.015852454942884,8.351079623333334,6.67523702,1.0,7.849331942726808,9.765755509535252,1.1712224523237502,9.736824603861203,0.6579384903469903,9.871680000000001,0.6416,10.0,9.843565028349115,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,7.013773918333333,9.31302210423715,8.163398011285242,10.0,8.293682734166667,4.615384615384616,9.071302587844404,7.326789979131895,8.439080330937617,8.0,6.497309186383264,8.0,7.499103062127754,8.9,6.901307106666667,8.05407842,8.0,8.532230562122297,10.0,8.39793601479816,4.935642083333334,8.444444444444445,9.855925606492368,7.165795564833334,9.515200946838194,8.766974088540874,8.113997122413759,8.003678733113224
,2016,USA,United States,8.17,5.0,1.0,6.71470588235294,17.17,5.978201634877385,15.26,8.0,15.84,5.0,43-50,5.0,43-50,5.0,10.0,7.138581503446065,7.5170652066666666,7.2879409791666685,7.862137158333335,6.666666666666666,8.333333333333334,5.44611836597706,8.890953496900302,8.224655786666666,6.337010064999999,1.0,7.39620900652341,9.744642600216565,1.2767869989171787,9.899154398244864,0.25211400438783904,9.7477,1.2615,10.0,9.847874249615357,9.493333333333334,0.76,9.3,3.5,6.374,9.065,8.389111111111111,6.935377914999999,9.801183898319575,8.368280906659788,10.0,7.168482144166667,3.8461538461538463,0.5531282065758782,3.8559213989654637,7.65332835418409,10.0,8.0015050623449,10.0,9.333835020781633,9.45,7.396408716666666,7.978374958333333,10.0,10,10.0,9.137463945833334,6.130278109999999,8.0,9.809152509102217,6.487724304166665,9.603478265653607,8.038367868133209,8.01150017617595,8.82759971426364
